user_country,friend_country,user_region,friend_region,scaled_sci
PT,AT,PT19,AT22,894
AT,PT,AT22,PT19,894
AT,AT,AT32,AT22,443557
AT,AT,AT22,AT32,443557
NL,AT,NL35,AT22,1958
AT,NL,AT22,NL35,1958
ES,AT,ES52,AT22,1208
AT,ES,AT22,ES52,1208
IT,GR,ITH4,EL51,1360
GR,IT,EL51,ITH4,1360
DE,CZ,DE13,CZ04,2045
CZ,DE,CZ04,DE13,2045
RS,ES,RS11,ES53,1461
ES,RS,ES53,RS11,1461
LU,HR,LU00,HR03,4344
HR,LU,HR03,LU00,4344
SE,BG,SE22,BG42,1813
BG,SE,BG42,SE22,1813
NL,ES,NL22,ES11,643
ES,NL,ES11,NL22,643
TR,BG,TRC1,BG32,1539
BG,TR,BG32,TRC1,1539
ES,BG,ES51,BG32,1733
BG,ES,BG32,ES51,1733
RS,ES,RS22,ES43,340
ES,RS,ES43,RS22,340
TR,NL,TR32,NL12,677
NL,TR,NL12,TR32,677
DK,CH,DK05,CH07,1177
CH,DK,CH07,DK05,1177
HR,CH,HR02,CH07,7784
CH,HR,CH07,HR02,7784
FR,DE,FRD2,DE80,436
DE,FR,DE80,FRD2,436
FR,ES,FRF3,ES42,613
ES,FR,ES42,FRF3,613
IT,CZ,ITH4,CZ07,851
CZ,IT,CZ07,ITH4,851
IT,CZ,ITC3,CZ07,465
CZ,IT,CZ07,ITC3,465
SE,PT,SE22,PT19,649
PT,SE,PT19,SE22,649
DE,CH,DE50,CH02,7242
CH,DE,CH02,DE50,7242
TR,CH,TR33,CH02,693
CH,TR,CH02,TR33,693
DE,AL,DE22,AL01,5233
AL,DE,AL01,DE22,5233
DE,AL,DE71,AL01,8029
AL,DE,AL01,DE71,8029
BG,AL,BG33,AL01,561
AL,BG,AL01,BG33,561
TR,IT,TRC3,ITF5,74
IT,TR,ITF5,TRC3,74
FR,DE,FRH0,DEG0,495
DE,FR,DEG0,FRH0,495
PL,DE,PL51,DEG0,6463
DE,PL,DEG0,PL51,6463
RO,DK,RO41,DK03,3940
DK,RO,DK03,RO41,3940
FR,DK,FRC2,DK03,271
DK,FR,DK03,FRC2,271
TR,DK,TR21,DK03,256
DK,TR,DK03,TR21,256
DE,CH,DEA1,CH03,12337
CH,DE,CH03,DEA1,12337
TR,ES,TR22,ES51,150
ES,TR,ES51,TR22,150
IT,ES,ITG1,ES51,2342
ES,IT,ES51,ITG1,2342
FR,DE,FRY5,DE22,113
DE,FR,DE22,FRY5,113
FI,DE,FI1B,DE22,1190
DE,FI,DE22,FI1B,1190
PL,NO,PL63,NO0B,17075
NO,PL,NO0B,PL63,17075
TR,NL,TR90,NL34,469
NL,TR,NL34,TR90,469
RO,AT,RO32,AT12,5774
AT,RO,AT12,RO32,5774
TR,PT,TR71,PT20,68
PT,TR,PT20,TR71,68
SE,PT,SE11,PT20,797
PT,SE,PT20,SE11,797
LV,CZ,LV00,CZ05,880
CZ,LV,CZ05,LV00,880
HR,FR,HR03,FRI2,395
FR,HR,FRI2,HR03,395
NL,DE,NL36,DEA5,4028
DE,NL,DEA5,NL36,4028
LU,DE,LU00,DEA5,5961
DE,LU,DEA5,LU00,5961
NO,BE,NO08,BE23,1765
BE,NO,BE23,NO08,1765
PL,BE,PL82,BE23,1776
BE,PL,BE23,PL82,1776
NL,BA,NL21,BA01,1952
BA,NL,BA01,NL21,1952
FR,CZ,FRY5,CZ02,28
CZ,FR,CZ02,FRY5,28
CZ,CZ,CZ02,CZ02,2617407
RS,PT,RS21,PT11,260
PT,RS,PT11,RS21,260
PL,NL,PL62,NL11,1464
NL,PL,NL11,PL62,1464
FI,BA,FI20,BA02,4324
BA,FI,BA02,FI20,4324
ES,DE,ES53,DE13,4935
DE,ES,DE13,ES53,4935
PT,FR,PT1B,FRD2,2325
FR,PT,FRD2,PT1B,2325
NL,FR,NL41,FRD2,695
FR,NL,FRD2,NL41,695
TR,FR,TR31,FRM0,107
FR,TR,FRM0,TR31,107
FR,FR,FRY3,FRM0,20036
FR,FR,FRM0,FRY3,20036
ES,ES,ES42,ES13,44800
ES,ES,ES13,ES42,44800
HU,DE,HU12,DE26,3660
DE,HU,DE26,HU12,3660
FR,DE,FRJ1,DE26,652
DE,FR,DE26,FRJ1,652
SE,DE,SE32,DEB1,1375
DE,SE,DEB1,SE32,1375
PL,DE,PL51,DE92,6936
DE,PL,DE92,PL51,6936
TR,DE,TR71,DE72,5810
DE,TR,DE72,TR71,5810
TR,AT,TRC1,AT32,1479
AT,TR,AT32,TRC1,1479
DE,DE,DEA5,DE93,30332
DE,DE,DE93,DEA5,30332
SE,BE,SE31,BE35,436
BE,SE,BE35,SE31,436
PL,BE,PL51,BE35,395
BE,PL,BE35,PL51,395
PL,PL,PL43,PL22,46092
PL,PL,PL22,PL43,46092
MK,BG,MK00,BG34,7711
BG,MK,BG34,MK00,7711
DK,DE,DK05,DE23,994
DE,DK,DE23,DK05,994
HR,DE,HR06,DE23,10793
DE,HR,DE23,HR06,10793
TR,IT,TR31,ITI2,236
IT,TR,ITI2,TR31,236
FR,DE,FRH0,DEE0,468
DE,FR,DEE0,FRH0,468
RO,NL,RO31,NL32,3092
NL,RO,NL32,RO31,3092
SE,DK,SE22,DK02,22404
DK,SE,DK02,SE22,22404
TR,TR,TR90,TR71,48664
TR,TR,TR71,TR90,48664
IT,FR,ITF5,FRE1,600
FR,IT,FRE1,ITF5,600
SI,IT,SI03,ITF3,409
IT,SI,ITF3,SI03,409
PL,IT,PL21,ITF3,817
IT,PL,ITF3,PL21,817
NL,IT,NL11,ITF3,629
IT,NL,ITF3,NL11,629
ES,DE,ES51,DE14,1513
DE,ES,DE14,ES51,1513
FR,GR,FRE1,EL30,494
GR,FR,EL30,FRE1,494
IT,ES,ITC4,ES23,2140
ES,IT,ES23,ITC4,2140
RS,FR,RS12,FRY4,143
FR,RS,FRY4,RS12,143
FR,DK,FRG0,DK01,810
DK,FR,DK01,FRG0,810
PT,ME,PT30,ME00,739
ME,PT,ME00,PT30,739
TR,FR,TRB2,FRJ2,629
FR,TR,FRJ2,TRB2,629
ES,AT,ES12,AT33,933
AT,ES,AT33,ES12,933
FR,AT,FRH0,AT33,765
AT,FR,AT33,FRH0,765
SE,DE,SE12,DE71,3318
DE,SE,DE71,SE12,3318
IT,DE,ITF5,DE71,4935
DE,IT,DE71,ITF5,4935
NO,IT,NO06,ITC3,620
IT,NO,ITC3,NO06,620
IT,IT,ITF5,ITC3,60740
IT,IT,ITC3,ITF5,60740
RO,IT,RO22,ITC3,9793
IT,RO,ITC3,RO22,9793
IT,FR,ITF2,FRH0,612
FR,IT,FRH0,ITF2,612
NL,ES,NL21,ES52,2223
ES,NL,ES52,NL21,2223
SK,FR,SK02,FRK1,256
FR,SK,FRK1,SK02,256
PL,DE,PL84,DE60,3910
DE,PL,DE60,PL84,3910
NO,DE,NO07,DE60,2181
DE,NO,DE60,NO07,2181
PT,DE,PT1B,DE60,4768
DE,PT,DE60,PT1B,4768
PT,DE,PT11,DE60,3947
DE,PT,DE60,PT11,3947
GR,DE,EL64,DEA1,4654
DE,GR,DEA1,EL64,4654
PL,MK,PL62,MK00,236
MK,PL,MK00,PL62,236
DE,BE,DE72,BE25,1701
BE,DE,BE25,DE72,1701
RO,ES,RO31,ES64,186
ES,RO,ES64,RO31,186
IT,FR,ITI2,FRY2,404
FR,IT,FRY2,ITI2,404
PL,ES,PL82,ES41,596
ES,PL,ES41,PL82,596
PT,AT,PT19,AT11,542
AT,PT,AT11,PT19,542
SE,ES,SE23,ES21,592
ES,SE,ES21,SE23,592
RS,GR,RS11,EL61,3574
GR,RS,EL61,RS11,3574
NO,GR,NO06,EL61,822
GR,NO,EL61,NO06,822
NL,DE,NL42,DED4,1805
DE,NL,DED4,NL42,1805
BG,BG,BG31,BG31,11549191
PT,IT,PT30,ITI1,1349
IT,PT,ITI1,PT30,1349
DK,CZ,DK01,CZ03,735
CZ,DK,CZ03,DK01,735
PL,DK,PL51,DK04,1789
DK,PL,DK04,PL51,1789
TR,DK,TR61,DK04,1377
DK,TR,DK04,TR61,1377
TR,TR,TR62,TR42,35346
TR,TR,TR42,TR62,35346
NL,FR,NL21,FRD1,763
FR,NL,FRD1,NL21,763
IT,FR,ITI4,FRD1,820
FR,IT,FRD1,ITI4,820
TR,GR,TR32,EL63,519
GR,TR,EL63,TR32,519
PL,PL,PL61,PL41,155198
PL,PL,PL41,PL61,155198
HU,GR,HU22,EL52,496
GR,HU,EL52,HU22,496
HR,GR,HR06,EL41,373
GR,HR,EL41,HR06,373
PT,IT,PT1B,ITI4,1747
IT,PT,ITI4,PT1B,1747
PT,DE,PT15,DEA4,3378
DE,PT,DEA4,PT15,3378
NL,DE,NL42,DE21,3262
DE,NL,DE21,NL42,3262
IT,FR,ITG2,FRY5,146
FR,IT,FRY5,ITG2,146
IT,FR,ITH4,FRY5,104
FR,IT,FRY5,ITH4,104
NL,FR,NL41,FRY5,133
FR,NL,FRY5,NL41,133
NL,DE,NL23,DE73,2819
DE,NL,DE73,NL23,2819
TR,DE,TR10,DE73,2335
DE,TR,DE73,TR10,2335
PT,DE,PT1D,DE73,893
DE,PT,DE73,PT1D,893
RO,BE,RO31,BE10,17511
BE,RO,BE10,RO31,17511
TR,BE,TRC2,BE34,236
BE,TR,BE34,TRC2,236
TR,BE,TRC1,BE34,422
BE,TR,BE34,TRC1,422
PT,FR,PT20,FRE2,1179
FR,PT,FRE2,PT20,1179
SE,IT,SE11,ITC2,2920
IT,SE,ITC2,SE11,2920
TR,FR,TR10,FRG0,350
FR,TR,FRG0,TR10,350
ES,CH,ES41,CH01,3647
CH,ES,CH01,ES41,3647
PL,HU,PL42,HU21,372
HU,PL,HU21,PL42,372
PL,AT,PL22,AT34,1543
AT,PL,AT34,PL22,1543
GR,AT,EL52,AT34,3781
AT,GR,AT34,EL52,3781
DE,AT,DEA1,AT34,12728
AT,DE,AT34,DEA1,12728
NL,AT,NL13,AT34,2044
AT,NL,AT34,NL13,2044
IT,BE,ITF1,BE24,1800
BE,IT,BE24,ITF1,1800
SE,DE,SE22,DE50,4552
DE,SE,DE50,SE22,4552
DK,DE,DK05,DE50,2315
DE,DK,DE50,DK05,2315
PL,IT,PL43,ITC4,523
IT,PL,ITC4,PL43,523
FR,DK,FRL0,DK05,385
DK,FR,DK05,FRL0,385
FI,DK,FI1C,DK05,1621
DK,FI,DK05,FI1C,1621
FR,DE,FRL0,DED5,1182
DE,FR,DED5,FRL0,1182
TR,MT,TRB2,MT00,574
MT,TR,MT00,TRB2,574
PL,DE,PL22,DEB3,4097
DE,PL,DEB3,PL22,4097
HU,DE,HU22,DEB3,2691
DE,HU,DEB3,HU22,2691
TR,FR,TR51,FR10,773
FR,TR,FR10,TR51,773
ES,DE,ES42,DE94,1013
DE,ES,DE94,ES42,1013
ES,CZ,ES70,CZ06,796
CZ,ES,CZ06,ES70,796
HR,FR,HR02,FRL0,386
FR,HR,FRL0,HR02,386
IT,GR,ITC1,EL43,2247
GR,IT,EL43,ITC1,2247
PL,AT,PL92,AT21,417
AT,PL,AT21,PL92,417
RO,CY,RO22,CY00,10151
CY,RO,CY00,RO22,10151
RS,AT,RS21,AT22,9224
AT,RS,AT22,RS21,9224
PL,IE,PL91,IE04,2726
IE,PL,IE04,PL91,2726
NL,HU,NL11,HU33,1891
HU,NL,HU33,NL11,1891
PT,ES,PT19,ES53,3058
ES,PT,ES53,PT19,3058
IT,HR,ITF2,HR03,1413
HR,IT,HR03,ITF2,1413
TR,BG,TR82,BG42,651
BG,TR,BG42,TR82,651
FR,BG,FRJ1,BG42,799
BG,FR,BG42,FRJ1,799
FR,ES,FRY2,ES11,463
ES,FR,ES11,FRY2,463
FI,BG,FI1D,BG32,503
BG,FI,BG32,FI1D,503
DK,BG,DK05,BG32,3324
BG,DK,BG32,DK05,3324
PT,CH,PT1B,CH07,8177
CH,PT,CH07,PT1B,8177
GR,DE,EL63,DE80,1120
DE,GR,DE80,EL63,1120
PL,DE,PL82,DE80,2475
DE,PL,DE80,PL82,2475
SE,IS,SE22,IS00,29836
IS,SE,IS00,SE22,29836
TR,IT,TRA1,ITC1,112
IT,TR,ITC1,TRA1,112
IT,BE,ITF6,BE32,2596
BE,IT,BE32,ITF6,2596
RO,BE,RO21,BE32,3594
BE,RO,BE32,RO21,3594
TR,CZ,TR51,CZ07,83
CZ,TR,CZ07,TR51,83
SK,RO,SK04,RO22,1060
RO,SK,RO22,SK04,1060
RO,PL,RO41,PL72,539
PL,RO,PL72,RO41,539
DE,BE,DEA3,BE21,3090
BE,DE,BE21,DEA3,3090
HR,CH,HR06,CH02,4577
CH,HR,CH02,HR06,4577
RS,IT,RS11,ITG2,996
IT,RS,ITG2,RS11,996
ES,DE,ES43,DEG0,383
DE,ES,DEG0,ES43,383
SE,DE,SE21,DEG0,1712
DE,SE,DEG0,SE21,1712
DK,DE,DK04,DEG0,1060
DE,DK,DEG0,DK04,1060
RO,RO,RO42,RO21,125915
RO,RO,RO21,RO42,125915
TR,SE,TRB2,SE31,438
SE,TR,SE31,TRB2,438
HU,ES,HU12,ES51,872
ES,HU,ES51,HU12,872
RO,BE,RO21,BE31,8232
BE,RO,BE31,RO21,8232
TR,BE,TR33,BE33,668
BE,TR,BE33,TR33,668
FR,FR,FRG0,FRC1,25424
FR,FR,FRC1,FRG0,25424
RS,NL,RS21,NL34,1679
NL,RS,NL34,RS21,1679
XK,ES,XK00,ES24,142
ES,XK,ES24,XK00,142
PL,IE,PL43,IE06,4411
IE,PL,IE06,PL43,4411
IT,IE,ITF5,IE06,1851
IE,IT,IE06,ITF5,1851
PT,IE,PT1B,IE06,4419
IE,PT,IE06,PT1B,4419
TR,FR,TR81,FRI1,186
FR,TR,FRI1,TR81,186
ES,DE,ES11,DEA5,703
DE,ES,DEA5,ES11,703
TR,RO,TR83,RO31,135
RO,TR,RO31,TR83,135
TR,RS,TRB1,RS21,239
RS,TR,RS21,TRB1,239
DE,BE,DE22,BE23,1479
BE,DE,BE23,DE22,1479
DE,BE,DE91,BE23,1725
BE,DE,BE23,DE91,1725
TR,BE,TR62,BE23,906
BE,TR,BE23,TR62,906
FR,BE,FRK1,BE23,1677
BE,FR,BE23,FRK1,1677
NL,CZ,NL42,CZ02,1075
CZ,NL,CZ02,NL42,1075
PT,NL,PT1C,NL11,1605
NL,PT,NL11,PT1C,1605
NL,BA,NL34,BA02,1808
BA,NL,BA02,NL34,1808
GR,BA,EL62,BA02,1325
BA,GR,BA02,EL62,1325
FR,AL,FRE1,AL03,224
AL,FR,AL03,FRE1,224
BG,AL,BG34,AL03,735
AL,BG,AL03,BG34,735
FR,AL,FRI3,AL03,251
AL,FR,AL03,FRI3,251
TR,FR,TR42,FRM0,55
FR,TR,FRM0,TR42,55
IT,FR,ITI4,FRM0,2775
FR,IT,FRM0,ITI4,2775
SE,FR,SE32,FRM0,270
FR,SE,FRM0,SE32,270
IT,ES,ITG2,ES13,1575
ES,IT,ES13,ITG2,1575
SE,IT,SE31,ITH5,566
IT,SE,ITH5,SE31,566
IT,DE,ITF5,DEB1,1765
DE,IT,DEB1,ITF5,1765
TR,RO,TR83,RO12,225
RO,TR,RO12,TR83,225
DE,CZ,DE73,CZ01,2431
CZ,DE,CZ01,DE73,2431
ES,DE,ES24,DE92,1081
DE,ES,DE92,ES24,1081
IE,AT,IE04,AT31,990
AT,IE,AT31,IE04,990
NL,GR,NL12,EL62,3147
GR,NL,EL62,NL12,3147
ES,GR,ES12,EL62,606
GR,ES,EL62,ES12,606
NL,DE,NL41,DE30,3810
DE,NL,DE30,NL41,3810
PL,DE,PL61,DE30,4845
DE,PL,DE30,PL61,4845
MK,FI,MK00,FI1C,615
FI,MK,FI1C,MK00,615
RS,PL,RS12,PL22,449
PL,RS,PL22,RS12,449
TR,PL,TRC2,PL22,60
PL,TR,PL22,TRC2,60
ES,DE,ES62,DE40,527
DE,ES,DE40,ES62,527
DE,DE,DE72,DE40,23754
DE,DE,DE40,DE72,23754
IE,DE,IE04,DE40,972
DE,IE,DE40,IE04,972
SE,BG,SE22,BG34,987
BG,SE,BG34,SE22,987
NO,BG,NO08,BG34,1462
BG,NO,BG34,NO08,1462
TR,DE,TR71,DE23,1187
DE,TR,DE23,TR71,1187
MK,DE,MK00,DE23,17335
DE,MK,DE23,MK00,17335
IT,HU,ITH5,HU32,416
HU,IT,HU32,ITH5,416
FI,BG,FI1B,BG33,1563
BG,FI,BG33,FI1B,1563
TR,ES,TR41,ES30,123
ES,TR,ES30,TR41,123
IT,ES,ITG1,ES30,1644
ES,IT,ES30,ITG1,1644
ES,DE,ES22,DEE0,628
DE,ES,DEE0,ES22,628
SI,PL,SI04,PL21,1030
PL,SI,PL21,SI04,1030
GR,DK,EL52,DK02,500
DK,GR,DK02,EL52,500
FR,DK,FRL0,DK02,472
DK,FR,DK02,FRL0,472
PT,DK,PT11,DK02,481
DK,PT,DK02,PT11,481
TR,HR,TR31,HR06,178
HR,TR,HR06,TR31,178
GR,CZ,EL54,CZ08,448
CZ,GR,CZ08,EL54,448
ES,CZ,ES53,CZ08,1024
CZ,ES,CZ08,ES53,1024
XK,FR,XK00,FRE1,450
FR,XK,FRE1,XK00,450
SE,FR,SE33,FRE1,263
FR,SE,FRE1,SE33,263
NO,IT,NO07,ITF3,348
IT,NO,ITF3,NO07,348
NO,DE,NO02,DE24,1121
DE,NO,DE24,NO02,1121
IT,DE,ITF1,DE24,1426
DE,IT,DE24,ITF1,1426
SK,DE,SK04,DE24,4195
DE,SK,DE24,SK04,4195
TR,FR,TR71,FRB0,835
FR,TR,FRB0,TR71,835
FR,ES,FRK1,ES23,773
ES,FR,ES23,FRK1,773
IT,GR,ITF3,EL42,2068
GR,IT,EL42,ITF3,2068
TR,GR,TR31,EL42,1782
GR,TR,EL42,TR31,1782
NL,ME,NL23,ME00,1560
ME,NL,ME00,NL23,1560
PL,IT,PL62,ITH4,582
IT,PL,ITH4,PL62,582
TR,IT,TR83,ITH4,202
IT,TR,ITH4,TR83,202
SE,SE,SE21,SE12,263971
SE,SE,SE12,SE21,263971
FR,AT,FRM0,AT33,1003
AT,FR,AT33,FRM0,1003
HR,ES,HR06,ES70,451
ES,HR,ES70,HR06,451
IE,DE,IE06,DE71,3251
DE,IE,DE71,IE06,3251
SE,DE,SE31,DE71,2164
DE,SE,DE71,SE31,2164
HU,HU,HU23,HU12,311642
HU,HU,HU12,HU23,311642
TR,HU,TRC2,HU12,42
HU,TR,HU12,TRC2,42
LV,FR,LV00,FRH0,328
FR,LV,FRH0,LV00,328
RO,FR,RO11,FRF2,1520
FR,RO,FRF2,RO11,1520
IS,GR,IS00,EL65,3109
GR,IS,EL65,IS00,3109
FR,GR,FRF3,EL65,526
GR,FR,EL65,FRF3,526
RO,ES,RO41,ES41,5211
ES,RO,ES41,RO41,5211
BE,AT,BE10,AT11,2566
AT,BE,AT11,BE10,2566
PL,ES,PL92,ES21,234
ES,PL,ES21,PL92,234
FI,ES,FI1B,ES21,928
ES,FI,ES21,FI1B,928
RO,NL,RO42,NL21,1786
NL,RO,NL21,RO42,1786
SE,LT,SE22,LT02,5242
LT,SE,LT02,SE22,5242
NL,DE,NL13,DE27,1849
DE,NL,DE27,NL13,1849
IT,BA,ITI4,BA03,366
BA,IT,BA03,ITI4,366
HR,BA,HR03,BA03,116778
BA,HR,BA03,HR03,116778
TR,DE,TR52,DEC0,1243
DE,TR,DEC0,TR52,1243
LV,DE,LV00,DEC0,1141
DE,LV,DEC0,LV00,1141
NL,GR,NL34,EL63,1317
GR,NL,EL63,NL34,1317
RO,PL,RO31,PL41,215
PL,RO,PL41,RO31,215
HU,GR,HU21,EL41,229
GR,HU,EL41,HU21,229
PL,AT,PL63,AT13,2482
AT,PL,AT13,PL63,2482
PL,FR,PL41,FRY5,31
FR,PL,FRY5,PL41,31
ES,BE,ES13,BE10,3410
BE,ES,BE10,ES13,3410
ES,BE,ES52,BE10,6222
BE,ES,BE10,ES52,6222
TR,IT,TR72,ITF2,56
IT,TR,ITF2,TR72,56
TR,IT,TR81,ITF2,55
IT,TR,ITF2,TR81,55
PT,DE,PT19,DEA2,2771
DE,PT,DEA2,PT19,2771
GR,CH,EL63,CH05,3751
CH,GR,CH05,EL63,3751
ES,CH,ES63,CH01,2362
CH,ES,CH01,ES63,2362
TR,HU,TR33,HU21,41
HU,TR,HU21,TR33,41
RO,AT,RO21,AT34,8782
AT,RO,AT34,RO21,8782
GR,BE,EL51,BE24,2969
BE,GR,BE24,EL51,2969
TR,BE,TRA2,BE24,2107
BE,TR,BE24,TRA2,2107
RO,DK,RO21,DK05,6681
DK,RO,DK05,RO21,6681
HR,DK,HR06,DK05,498
DK,HR,DK05,HR06,498
ES,DE,ES24,DEB3,1304
DE,ES,DEB3,ES24,1304
RO,DE,RO22,DED2,1961
DE,RO,DED2,RO22,1961
IS,DE,IS00,DEB2,4911
DE,IS,DEB2,IS00,4911
TR,FR,TRC2,FR10,908
FR,TR,FR10,TRC2,908
FR,FR,FRE2,FR10,55659
FR,FR,FR10,FRE2,55659
DK,DE,DK04,DE94,1787
DE,DK,DE94,DK04,1787
FR,AT,FRY1,AT21,216
AT,FR,AT21,FRY1,216
RS,AT,RS22,AT21,12142
AT,RS,AT21,RS22,12142
IT,CY,ITH4,CY00,1830
CY,IT,CY00,ITH4,1830
PL,CY,PL52,CY00,918
CY,PL,CY00,PL52,918
FR,AT,FRE2,AT22,542
AT,FR,AT22,FRE2,542
FR,FR,FRM0,FRC2,34572
FR,FR,FRC2,FRM0,34572
SK,HU,SK02,HU11,25129
HU,SK,HU11,SK02,25129
PT,HU,PT15,HU11,1285
HU,PT,HU11,PT15,1285
SE,HU,SE32,HU11,1249
HU,SE,HU11,SE32,1249
SE,HU,SE21,HU23,1667
HU,SE,HU23,SE21,1667
IT,HU,ITF2,HU23,561
HU,IT,HU23,ITF2,561
PL,NO,PL43,NO08,4355
NO,PL,NO08,PL43,4355
TR,CZ,TR31,CZ04,115
CZ,TR,CZ04,TR31,115
LT,HR,LT01,HR03,1002
HR,LT,HR03,LT01,1002
GR,DE,EL30,DE91,2203
DE,GR,DE91,EL30,2203
IT,ES,ITF2,ES11,1311
ES,IT,ES11,ITF2,1311
PL,ES,PL61,ES11,199
ES,PL,ES11,PL61,199
DE,BG,DE50,BG32,27859
BG,DE,BG32,DE50,27859
FR,ES,FRG0,ES43,748
ES,FR,ES43,FRG0,748
SE,NL,SE23,NL42,2012
NL,SE,NL42,SE23,2012
RO,HU,RO22,HU22,437
HU,RO,HU22,RO22,437
ES,CH,ES64,CH07,1862
CH,ES,CH07,ES64,1862
TR,TR,TR72,TR62,76006
TR,TR,TR62,TR72,76006
DE,DE,DEB2,DE25,21719
DE,DE,DE25,DEB2,21719
PL,IS,PL43,IS00,7049
IS,PL,IS00,PL43,7049
PL,ES,PL82,ES42,479
ES,PL,ES42,PL82,479
FR,BE,FRE2,BE32,12292
BE,FR,BE32,FRE2,12292
ES,CZ,ES63,CZ07,124
CZ,ES,CZ07,ES63,124
PL,CZ,PL42,CZ07,844
CZ,PL,CZ07,PL42,844
FR,CZ,FRC2,CZ07,272
CZ,FR,CZ07,FRC2,272
SE,RO,SE12,RO22,639
RO,SE,RO22,SE12,639
TR,NL,TR62,NL36,2069
NL,TR,NL36,TR62,2069
DE,CH,DE27,CH02,11240
CH,DE,CH02,DE27,11240
PL,IT,PL43,ITG2,428
IT,PL,ITG2,PL43,428
PT,DE,PT19,DEG0,729
DE,PT,DEG0,PT19,729
FR,CH,FRE1,CH03,1046
CH,FR,CH03,FRE1,1046
DE,CH,DEF0,CH03,10318
CH,DE,CH03,DEF0,10318
DE,CH,DED4,CH03,10657
CH,DE,CH03,DED4,10657
IT,GR,ITH2,EL64,2588
GR,IT,EL64,ITH2,2588
RO,BE,RO42,BE31,3466
BE,RO,BE31,RO42,3466
NO,BE,NO0B,BE31,1958
BE,NO,BE31,NO0B,1958
HR,BE,HR06,BE31,324
BE,HR,BE31,HR06,324
PL,BE,PL21,BE33,539
BE,PL,BE33,PL21,539
IS,FR,IS00,FRC1,605
FR,IS,FRC1,IS00,605
FR,DE,FRD2,DEA3,732
DE,FR,DEA3,FRD2,732
PL,ES,PL52,ES24,337
ES,PL,ES24,PL52,337
IT,CZ,ITC4,CZ05,542
CZ,IT,CZ05,ITC4,542
IT,FR,ITH4,FRI1,1272
FR,IT,FRI1,ITH4,1272
NO,IT,NO0B,ITH1,11536
IT,NO,ITH1,NO0B,11536
SE,DE,SE33,DEA5,1174
DE,SE,DEA5,SE33,1174
HU,DE,HU22,DEA5,1572
DE,HU,DEA5,HU22,1572
RS,RO,RS11,RO31,705
RO,RS,RO31,RS11,705
TR,RO,TR82,RO31,117
RO,TR,RO31,TR82,117
RO,BA,RO31,BA01,262
BA,RO,BA01,RO31,262
IT,CZ,ITC3,CZ02,700
CZ,IT,CZ02,ITC3,700
NO,CZ,NO07,CZ02,1061
CZ,NO,CZ02,NO07,1061
CH,BA,CH07,BA02,38595
BA,CH,BA02,CH07,38595
FR,BA,FRY3,BA02,39
BA,FR,BA02,FRY3,39
IT,DE,ITH3,DE13,3739
DE,IT,DE13,ITH3,3739
NL,FR,NL12,FRD2,545
FR,NL,FRD2,NL12,545
NL,AL,NL41,AL03,514
AL,NL,AL03,NL41,514
NL,FI,NL22,FI19,809
FI,NL,FI19,NL22,809
GR,DE,EL43,DE26,3963
DE,GR,DE26,EL43,3963
RO,IT,RO42,ITH5,8292
IT,RO,ITH5,RO42,8292
SE,IT,SE11,ITH5,1839
IT,SE,ITH5,SE11,1839
NL,DE,NL23,DEB1,2802
DE,NL,DEB1,NL23,2802
ES,BG,ES21,BG41,1367
BG,ES,BG41,ES21,1367
IT,CZ,ITC1,CZ01,1583
CZ,IT,CZ01,ITC1,1583
DE,DE,DE22,DE11,28623
DE,DE,DE11,DE22,28623
PT,DE,PT1A,DE11,2067
DE,PT,DE11,PT1A,2067
IT,DE,ITC2,DE11,2681
DE,IT,DE11,ITC2,2681
FR,DE,FRJ1,DE11,933
DE,FR,DE11,FRJ1,933
TR,AT,TRB2,AT31,785
AT,TR,AT31,TRB2,785
NL,GR,NL36,EL62,6403
GR,NL,EL62,NL36,6403
FR,GR,FRK1,EL62,547
GR,FR,EL62,FRK1,547
PL,DE,PL81,DE30,2427
DE,PL,DE30,PL81,2427
ES,DE,ES41,DE30,1571
DE,ES,DE30,ES41,1571
PL,DE,PL42,DEF0,11237
DE,PL,DEF0,PL42,11237
GR,DE,EL63,DE23,2426
DE,GR,DE23,EL63,2426
DE,DE,DE24,DE23,319236
DE,DE,DE23,DE24,319236
DE,DE,DE72,DE23,23148
DE,DE,DE23,DE72,23148
BE,AL,BE21,AL02,2883
AL,BE,AL02,BE21,2883
TR,IT,TR72,ITI2,96
IT,TR,ITI2,TR72,96
NO,IT,NO0A,ITG1,434
IT,NO,ITG1,NO0A,434
PT,IT,PT15,ITG1,1250
IT,PT,ITG1,PT15,1250
CH,BG,CH07,BG33,2404
BG,CH,BG33,CH07,2404
RS,NL,RS11,NL35,2026
NL,RS,NL35,RS11,2026
SE,NO,SE22,NO09,11246
NO,SE,NO09,SE22,11246
TR,IT,TR31,ITI3,228
IT,TR,ITI3,TR31,228
NO,CZ,NO06,CZ08,815
CZ,NO,CZ08,NO06,815
PT,CZ,PT1C,CZ08,324
CZ,PT,CZ08,PT1C,324
HU,FR,HU22,FRE1,153
FR,HU,FRE1,HU22,153
FR,FI,FR10,FI1B,1771
FI,FR,FI1B,FR10,1771
TR,IT,TR81,ITF3,80
IT,TR,ITF3,TR81,80
RO,IT,RO22,ITF3,3047
IT,RO,ITF3,RO22,3047
FR,EE,FRC1,EE00,341
EE,FR,EE00,FRC1,341
