user_country,friend_country,user_region,friend_region,scaled_sci
JM,SS,JM,SS,2947
SA,KM,SA,KM,4318
KM,SA,KM,SA,4318
UZ,GE,UZ,GE,10696
GE,UZ,GE,UZ,10696
SN,IE,SN,IE,1417
IE,SN,IE,SN,1417
BF,AD,BF,AD,389
AD,BF,AD,BF,389
HN,CR,HN,CR,41213
CR,HN,CR,HN,41213
ZM,CR,ZM,CR,330
CR,ZM,CR,ZM,330
LY,IS,LY,IS,682
IS,LY,IS,LY,682
ZM,IS,ZM,IS,1187
IS,ZM,IS,ZM,1187
SV,BN,SV,BN,301
BN,SV,BN,SV,301
KE,BN,KE,BN,650
BN,KE,BN,KE,650
SD,MW,SD,MW,1228
MW,SD,MW,SD,1228
VE,KW,VE,KW,1083
KW,VE,KW,VE,1083
SS,AU,SS,AU,26925
AU,SS,AU,SS,26925
KW,BW,KW,BW,2326
BW,KW,BW,KW,2326
VN,HU,VN,HU,1424
HU,VN,HU,VN,1424
NP,IL,NP,IL,5729
IL,NP,IL,NP,5729
MU,GQ,MU,GQ,3934
GQ,MU,GQ,MU,3934
NP,GQ,NP,GQ,485
GQ,NP,GQ,NP,485
VC,MD,VC,MD,145
MD,VC,MD,VC,145
BJ,AZ,BJ,AZ,4630
AZ,BJ,AZ,BJ,4630
IN,CA,IN,CA,6069
CA,IN,CA,IN,6069
MD,DO,MD,DO,278
DO,MD,DO,MD,278
IQ,DO,IQ,DO,578
DO,IQ,DO,IQ,578
HN,BH,HN,BH,927
BH,HN,BH,HN,927
NP,BJ,NP,BJ,493
BJ,NP,BJ,NP,493
DK,BY,DK,BY,5472
BY,DK,BY,DK,5472
KE,AF,KE,AF,2734
AF,KE,AF,KE,2734
IQ,CD,IQ,CD,732
CD,IQ,CD,IQ,732
KI,EE,KI,EE,29
EE,KI,EE,KI,29
ID,CO,ID,CO,886
CO,ID,CO,ID,886
VE,NE,VE,NE,612
NE,VE,NE,VE,612
TD,MY,TD,MY,780
MY,TD,MY,TD,780
MW,MA,MW,MA,1225
MA,MW,MA,MW,1225
SE,IT,SE,IT,7653
IT,SE,IT,SE,7653
SA,AE,SA,AE,240759
AE,SA,AE,SA,240759
KH,AE,KH,AE,2094
AE,KH,AE,KH,2094
NA,FR,NA,FR,1992
FR,NA,FR,NA,1992
EC,BD,EC,BD,243
BD,EC,BD,EC,243
TL,PH,TL,PH,3169
PH,TL,PH,TL,3169
UG,ID,UG,ID,1464
ID,UG,ID,UG,1464
GA,CH,GA,CH,6507
CH,GA,CH,GA,6507
NZ,CH,NZ,CH,14274
CH,NZ,CH,NZ,14274
UZ,SG,UZ,SG,1422
SG,UZ,SG,UZ,1422
FM,EC,FM,EC,165
EC,FM,EC,FM,165
DJ,BS,DJ,BS,1274
BS,DJ,BS,DJ,1274
KZ,BS,KZ,BS,943
BS,KZ,BS,KZ,943
MD,FM,MD,FM,98
FM,MD,FM,MD,98
KG,FM,KG,FM,290
FM,KG,FM,KG,290
SK,BZ,SK,BZ,483
BZ,SK,BZ,SK,483
SE,BZ,SE,BZ,1087
BZ,SE,BZ,SE,1087
CA,BZ,CA,BZ,18093
BZ,CA,BZ,CA,18093
VN,VC,VN,VC,108
VC,VN,VC,VN,108
MK,GT,MK,GT,279
GT,MK,GT,MK,279
GY,BA,GY,BA,281
BA,GY,BA,GY,281
CM,BB,CM,BB,1913
BB,CM,BB,CM,1913
IQ,CF,IQ,CF,1653
CF,IQ,CF,IQ,1653
PH,LR,PH,LR,1508
LR,PH,LR,PH,1508
QA,CZ,QA,CZ,1800
CZ,QA,CZ,QA,1800
GH,CZ,GH,CZ,1395
CZ,GH,CZ,GH,1395
TN,CZ,TN,CZ,2627
CZ,TN,CZ,TN,2627
HT,CG,HT,CG,21242
CG,HT,CG,HT,21242
NZ,DK,NZ,DK,10532
DK,NZ,DK,NZ,10532
SA,GW,SA,GW,2932
GW,SA,GW,SA,2932
ZW,GE,ZW,GE,388
GE,ZW,GE,ZW,388
NA,IQ,NA,IQ,698
IQ,NA,IQ,NA,698
SZ,IE,SZ,IE,33080
IE,SZ,IE,SZ,33080
WS,SZ,WS,SZ,484
SZ,WS,SZ,WS,484
TJ,FI,TJ,FI,2072
FI,TJ,FI,TJ,2072
RW,LT,RW,LT,427
LT,RW,LT,RW,427
NL,AM,NL,AM,8988
AM,NL,AM,NL,8988
OM,AM,OM,AM,3579
AM,OM,AM,OM,3579
TR,TN,TR,TN,3923
TN,TR,TN,TR,3923
OM,NA,OM,NA,2723
NA,OM,NA,OM,2723
GT,BW,GT,BW,100
BW,GT,BW,GT,100
UA,TG,UA,TG,2789
TG,UA,TG,UA,2789
OM,GM,OM,GM,17799
GM,OM,GM,OM,17799
LS,IL,LS,IL,167
IL,LS,IL,LS,167
ID,GB,ID,GB,502
GB,ID,GB,ID,502
RS,MD,RS,MD,4695
MD,RS,MD,RS,4695
ML,HN,ML,HN,546
HN,ML,HN,ML,546
PK,JP,PK,JP,1874
JP,PK,JP,PK,1874
SO,AZ,SO,AZ,3100
AZ,SO,AZ,SO,3100
IL,CA,IL,CA,16052
CA,IL,CA,IL,16052
BH,AT,BH,AT,4424
AT,BH,AT,BH,4424
MY,BO,MY,BO,248
BO,MY,BO,MY,248
NO,BG,NO,BG,15483
BG,NO,BG,NO,15483
LV,BJ,LV,BJ,5120
BJ,LV,BJ,LV,5120
SA,BY,SA,BY,3156
BY,SA,BY,SA,3156
ST,KZ,ST,KZ,9331
KZ,ST,KZ,ST,9331
ZW,NZ,ZW,NZ,13976
NZ,ZW,NZ,ZW,13976
HU,CO,HU,CO,325
CO,HU,CO,HU,325
UZ,AR,UZ,AR,232
AR,UZ,AR,UZ,232
JP,AE,JP,AE,12666
AE,JP,AE,JP,12666
XK,MT,XK,MT,10642
MT,XK,MT,XK,10642
BT,BD,BT,BD,2383
BD,BT,BD,BT,2383
MG,BD,MG,BD,1445
BD,MG,BD,MG,1445
YE,VN,YE,VN,285
VN,YE,VN,YE,285
HR,EG,HR,EG,3572
EG,HR,EG,HR,3572
GH,AO,GH,AO,7056
AO,GH,AO,GH,7056
GW,EC,GW,EC,344
EC,GW,EC,GW,344
HR,EC,HR,EC,404
EC,HR,EC,HR,404
MX,GD,MX,GD,987
GD,MX,GD,MX,987
MU,LU,MU,LU,166110
LU,MU,LU,MU,166110
PY,GT,PY,GT,11343
GT,PY,GT,PY,11343
FJ,BA,FJ,BA,403
BA,FJ,BA,FJ,403
DJ,CV,DJ,CV,3421
CV,DJ,CV,DJ,3421
RS,CF,RS,CF,947
CF,RS,CF,RS,947
NE,KI,NE,KI,1015
KI,NE,KI,NE,1015
VC,MG,VC,MG,1902
MG,VC,MG,VC,1902
IS,CZ,IS,CZ,31123
CZ,IS,CZ,IS,31123
ZM,DK,ZM,DK,1444
DK,ZM,DK,ZM,1444
TR,DK,TR,DK,5942
DK,TR,DK,TR,5942
LU,ET,LU,ET,15553
ET,LU,ET,LU,15553
LA,ET,LA,ET,3095
ET,LA,ET,LA,3095
NI,ET,NI,ET,541
ET,NI,ET,NI,541
NE,KG,NE,KG,757
KG,NE,KG,NE,757
SD,KG,SD,KG,380
KG,SD,KG,SD,380
NZ,LC,NZ,LC,4177
LC,NZ,LC,NZ,4177
MX,GW,MX,GW,235
GW,MX,GW,MX,235
UG,RS,UG,RS,4091
RS,UG,RS,UG,4091
XK,KM,XK,KM,84
KM,XK,KM,XK,84
ST,IQ,ST,IQ,350
IQ,ST,IQ,ST,350
UZ,SZ,UZ,SZ,324
SZ,UZ,SZ,UZ,324
BR,AD,BR,AD,11768
AD,BR,AD,BR,11768
RS,MV,RS,MV,4007
MV,RS,MV,RS,4007
ST,CR,ST,CR,1247
CR,ST,CR,ST,1247
JM,IS,JM,IS,3511
IS,JM,IS,JM,3511
PL,LA,PL,LA,120
LA,PL,LA,PL,120
NI,LA,NI,LA,174
LA,NI,LA,NI,174
VN,LA,VN,LA,18724
LA,VN,LA,VN,18724
PA,AU,PA,AU,1569
AU,PA,AU,PA,1569
DZ,AU,DZ,AU,201
AU,DZ,AU,DZ,201
ET,BW,ET,BW,5108
BW,ET,BW,ET,5108
ST,GM,ST,GM,18378
GM,ST,GM,ST,18378
MR,GQ,MR,GQ,87683
GQ,MR,GQ,MR,87683
IN,GQ,IN,GQ,1330
GQ,IN,GQ,IN,1330
LY,HN,LY,HN,291
HN,LY,HN,LY,291
QA,DE,QA,DE,7904
DE,QA,DE,QA,7904
FR,DE,FR,DE,11102
DE,FR,DE,FR,11102
GN,DE,GN,DE,16222
DE,GN,DE,GN,16222
LR,AT,LR,AT,1503
AT,LR,AT,LR,1503
US,SR,US,SR,7857
SR,US,SR,US,7857
MD,GA,MD,GA,254
GA,MD,GA,MD,254
MR,GA,MR,GA,141023
GA,MR,GA,MR,141023
US,AF,US,AF,5808
AF,US,AF,US,5808
SZ,MN,SZ,MN,104
MN,SZ,MN,SZ,104
SR,MZ,SR,MZ,3086
MZ,SR,MZ,SR,3086
MN,CO,MN,CO,77
CO,MN,CO,MN,77
SE,NE,SE,NE,906
NE,SE,NE,SE,906
SS,MY,SS,MY,1550
MY,SS,MY,SS,1550
MD,AR,MD,AR,277
AR,MD,AR,MD,277
LK,ES,LK,ES,640
ES,LK,ES,LK,640
ZW,MX,ZW,MX,61
MX,ZW,MX,ZW,61
MZ,ID,MZ,ID,1456
ID,MZ,ID,MZ,1456
NI,LU,NI,LU,1185
LU,NI,LU,NI,1185
SA,DJ,SA,DJ,126725
DJ,SA,DJ,SA,126725
US,SB,US,SB,552
SB,US,SB,US,552
ZW,CV,ZW,CV,2318
CV,ZW,CV,ZW,2318
NP,MK,NP,MK,1485
MK,NP,MK,NP,1485
OM,MU,OM,MU,26621
MU,OM,MU,OM,26621
WS,LR,WS,LR,1723
LR,WS,LR,WS,1723
PA,BE,PA,BE,2219
BE,PA,BE,PA,2219
KH,GY,KH,GY,487
GY,KH,GY,KH,487
LU,CZ,LU,CZ,14110
CZ,LU,CZ,LU,14110
SL,ML,SL,ML,118083
ML,SL,ML,SL,118083
LU,GW,LU,GW,765007
GW,LU,GW,LU,765007
SB,RS,SB,RS,235
RS,SB,RS,SB,235
VN,VE,VN,VE,335
VE,VN,VE,VN,335
NE,CL,NE,CL,181
CL,NE,CL,NE,181
QA,NP,QA,NP,362513
NP,QA,NP,QA,362513
LT,GM,LT,GM,1700
GM,LT,GM,LT,1700
LR,CY,LR,CY,87180
CY,LR,CY,LR,87180
DK,CY,DK,CY,14853
CY,DK,CY,DK,14853
YE,CY,YE,CY,5913
CY,YE,CY,YE,5913
TT,GQ,TT,GQ,2975
GQ,TT,GQ,TT,2975
TD,GQ,TD,GQ,258052
GQ,TD,GQ,TD,258052
TR,HN,TR,HN,177
HN,TR,HN,TR,177
NI,BO,NI,BO,14820
BO,NI,BO,NI,14820
GT,GN,GT,GN,222
GN,GT,GN,GT,222
PA,BJ,PA,BJ,5416
BJ,PA,BJ,PA,5416
LS,BI,LS,BI,6032
BI,LS,BI,LS,6032
MW,KR,MW,KR,819
KR,MW,KR,MW,819
ZA,CD,ZA,CD,17023
CD,ZA,CD,ZA,17023
TN,CD,TN,CD,4322
CD,TN,CD,TN,4322
IS,EE,IS,EE,53425
EE,IS,EE,IS,53425
ER,CO,ER,CO,132
CO,ER,CO,ER,132
SK,SA,SK,SA,647
SA,SK,SA,SK,647
PG,MY,PG,MY,2171
MY,PG,MY,PG,2171
ZW,AR,ZW,AR,94
AR,ZW,AR,ZW,94
SB,HR,SB,HR,639
HR,SB,HR,SB,639
UA,HR,UA,HR,9594
HR,UA,HR,UA,9594
UY,IT,UY,IT,4986
IT,UY,IT,UY,4986
ET,AE,ET,AE,210432
AE,ET,AE,ET,210432
LU,LB,LU,LB,33272
LB,LU,LB,LU,33272
NP,ES,NP,ES,2101
ES,NP,ES,NP,2101
IL,EG,IL,EG,5133
EG,IL,EG,IL,5133
ZM,BS,ZM,BS,4104
BS,ZM,BS,ZM,4104
MT,DJ,MT,DJ,7915
DJ,MT,DJ,MT,7915
UG,SB,UG,SB,1527
SB,UG,SB,UG,1527
GT,CV,GT,CV,391
CV,GT,CV,GT,391
BG,BB,BG,BB,840
BB,BG,BB,BG,840
ZA,YE,ZA,YE,907
YE,ZA,YE,ZA,907
SD,KI,SD,KI,240
KI,SD,KI,SD,240
IL,BE,IL,BE,9430
BE,IL,BE,IL,9430
EC,CZ,EC,CZ,472
CZ,EC,CZ,EC,472
KM,CG,KM,CG,12630
CG,KM,CG,KM,12630
PG,CG,PG,CG,1002
CG,PG,CG,PG,1002
NO,CG,NO,CG,637
CG,NO,CG,NO,637
VE,CG,VE,CG,660
CG,VE,CG,VE,660
MD,DK,MD,DK,14001
DK,MD,DK,MD,14001
YE,DK,YE,DK,459
DK,YE,DK,YE,459
NO,LC,NO,LC,1682
LC,NO,LC,NO,1682
LY,JM,LY,JM,811
JM,LY,JM,LY,811
MR,GE,MR,GE,179
GE,MR,GE,MR,179
PA,GE,PA,GE,378
GE,PA,GE,PA,378
UY,AL,UY,AL,696
AL,UY,AL,UY,696
ID,FI,ID,FI,326
FI,ID,FI,ID,326
EE,AM,EE,AM,13358
AM,EE,AM,EE,13358
MU,BN,MU,BN,6050
BN,MU,BN,MU,6050
CD,BN,CD,BN,422
BN,CD,BN,CD,422
RU,KW,RU,KW,7850
KW,RU,KW,RU,7850
NA,AU,NA,AU,3819
AU,NA,AU,NA,3819
NL,NA,NL,NA,4523
NA,NL,NA,NL,4523
HN,BW,HN,BW,185
BW,HN,BW,HN,185
OM,BW,OM,BW,2352
BW,OM,BW,OM,2352
TW,TL,TW,TL,834
TL,TW,TL,TW,834
JM,GB,JM,GB,68294
GB,JM,GB,JM,68294
PG,HN,PG,HN,154
HN,PG,HN,PG,154
MW,JP,MW,JP,895
JP,MW,JP,MW,895
NI,GR,NI,GR,236
GR,NI,GR,NI,236
MK,DE,MK,DE,179108
DE,MK,DE,MK,179108
VC,NI,VC,NI,2877
NI,VC,NI,VC,2877
PE,NI,PE,NI,10963
NI,PE,NI,PE,10963
TJ,NI,TJ,NI,282
NI,TJ,NI,TJ,282
FI,BF,FI,BF,313
BF,FI,BF,FI,313
MN,BH,MN,BH,660
BH,MN,BH,MN,660
BR,BH,BR,BH,876
BH,BR,BH,BR,876
KM,BJ,KM,BJ,21347
BJ,KM,BJ,KM,21347
KM,BI,KM,BI,22753
BI,KM,BI,KM,22753
CM,BI,CM,BI,23414
BI,CM,BI,CM,23414
OM,CI,OM,CI,4234
CI,OM,CI,OM,4234
SK,EE,SK,EE,7227
EE,SK,EE,SK,7227
TT,NG,TT,NG,4541
NG,TT,NG,TT,4541
RO,PL,RO,PL,4315
PL,RO,PL,RO,4315
BJ,AR,BJ,AR,1248
AR,BJ,AR,BJ,1248
PG,OM,PG,OM,1607
OM,PG,OM,PG,1607
TG,LB,TG,LB,26227
LB,TG,LB,TG,26227
SL,LB,SL,LB,88299
LB,SL,LB,SL,88299
GD,BD,GD,BD,434
BD,GD,BD,GD,434
XK,RW,XK,RW,286
RW,XK,RW,XK,286
CV,BR,CV,BR,11445
BR,CV,BR,CV,11445
VN,SG,VN,SG,10123
SG,VN,SG,VN,10123
VU,IN,VU,IN,144
IN,VU,IN,VU,144
MG,LU,MG,LU,9996
LU,MG,LU,MG,9996
GY,BZ,GY,BZ,939672
BZ,GY,BZ,GY,939672
ID,BZ,ID,BZ,738
BZ,ID,BZ,ID,738
XK,QA,XK,QA,1999
QA,XK,QA,XK,1999
MK,CF,MK,CF,855
CF,MK,CF,MK,855
TO,LR,TO,LR,2633
LR,TO,LR,TO,2633
SR,KI,SR,KI,5636
KI,SR,KI,SR,5636
BH,BE,BH,BE,3507
BE,BH,BE,BH,3507
GD,CZ,GD,CZ,1293
CZ,GD,CZ,GD,1293
SN,CZ,SN,CZ,407
CZ,SN,CZ,SN,407
SR,CZ,SR,CZ,848
CZ,SR,CZ,SR,848
TN,CG,TN,CG,6020
CG,TN,CG,TN,6020
SI,KG,SI,KG,1096
KG,SI,KG,SI,1096
TD,PG,TD,PG,327
PG,TD,PG,TD,327
BN,AM,BN,AM,741
AM,BN,AM,BN,741
TH,AM,TH,AM,359
AM,TH,AM,TH,359
UY,LA,UY,LA,37
LA,UY,LA,UY,37
MR,HN,MR,HN,627
HN,MR,HN,MR,627
VC,CA,VC,CA,206671
CA,VC,CA,VC,206671
IS,CA,IS,CA,12386
CA,IS,CA,IS,12386
SO,NI,SO,NI,768
NI,SO,NI,SO,768
HT,BF,HT,BF,10482
BF,HT,BF,HT,10482
PE,MM,PE,MM,105
MM,PE,MM,PE,105
SK,DO,SK,DO,428
DO,SK,DO,SK,428
MY,BG,MY,BG,426
BG,MY,BG,MY,426
DE,BJ,DE,BJ,3905
BJ,DE,BJ,DE,3905
UZ,CI,UZ,CI,1463
CI,UZ,CI,UZ,1463
MG,KR,MG,KR,573
KR,MG,KR,MG,573
UZ,RO,UZ,RO,1017
RO,UZ,RO,UZ,1017
LK,GA,LK,GA,522
GA,LK,GA,LK,522
PG,MN,PG,MN,109
MN,PG,MN,PG,109
TG,MZ,TG,MZ,11245
MZ,TG,MZ,TG,11245
FM,CD,FM,CD,203
CD,FM,CD,FM,203
TW,CO,TW,CO,166
CO,TW,CO,TW,166
ZM,PE,ZM,PE,308
PE,ZM,PE,ZM,308
ST,NE,ST,NE,4571
NE,ST,NE,ST,4571
VU,MY,VU,MY,595
MY,VU,MY,VU,595
RO,MY,RO,MY,869
MY,RO,MY,RO,869
TW,MA,TW,MA,343
MA,TW,MA,TW,343
GW,FJ,GW,FJ,193
FJ,GW,FJ,GW,193
MY,AR,MY,AR,193
AR,MY,AR,MY,193
PE,HR,PE,HR,758
HR,PE,HR,PE,758
PA,DZ,PA,DZ,981
DZ,PA,DZ,PA,981
TN,IT,TN,IT,32023
IT,TN,IT,TN,32023
MW,AE,MW,AE,8487
AE,MW,AE,MW,8487
MV,LB,MV,LB,8408
LB,MV,LB,MV,8408
WS,LB,WS,LB,246
LB,WS,LB,WS,246
UA,BD,UA,BD,487
BD,UA,BD,UA,487
CF,BR,CF,BR,467
BR,CF,BR,CF,467
ET,EG,ET,EG,10523
EG,ET,EG,ET,10523
UZ,ID,UZ,ID,1958
ID,UZ,ID,UZ,1958
PA,ID,PA,ID,850
ID,PA,ID,PA,850
DO,CH,DO,CH,23327
CH,DO,CH,DO,23327
SD,CH,SD,CH,1980
CH,SD,CH,SD,1980
TT,IN,TT,IN,724
IN,TT,IN,TT,724
GD,BS,GD,BS,638693
BS,GD,BS,GD,638693
UA,BS,UA,BS,548
BS,UA,BS,UA,548
CR,BS,CR,BS,6504
BS,CR,BS,CR,6504
SO,MU,SO,MU,1396
MU,SO,MU,SO,1396
VE,SL,VE,SL,934
SL,VE,SL,VE,934
PY,JO,PY,JO,584
JO,PY,JO,PY,584
ML,DK,ML,DK,350
DK,ML,DK,ML,350
GY,ET,GY,ET,1098
ET,GY,ET,GY,1098
ZW,KG,ZW,KG,310
KG,ZW,KG,ZW,310
SR,KG,SR,KG,1102
KG,SR,KG,SR,1102
TD,GE,TD,GE,165
GE,TD,GE,TD,165
IQ,IE,IQ,IE,1240
IE,IQ,IE,IQ,1240
IL,IE,IL,IE,9430
IE,IL,IE,IL,9430
TD,NO,TD,NO,2176
NO,TD,NO,TD,2176
NZ,NP,NZ,NP,14172
NP,NZ,NP,NZ,14172
NL,LT,NL,LT,23404
LT,NL,LT,NL,23404
PL,CR,PL,CR,948
CR,PL,CR,PL,948
PK,IS,PK,IS,985
IS,PK,IS,PK,985
MY,BN,MY,BN,274308
BN,MY,BN,MY,274308
ZM,BN,ZM,BN,502
BN,ZM,BN,ZM,502
SK,NA,SK,NA,328
NA,SK,NA,SK,328
CR,BW,CR,BW,176
BW,CR,BW,CR,176
RW,BW,RW,BW,11763
BW,RW,BW,RW,11763
UY,SN,UY,SN,581
SN,UY,SN,UY,581
LS,CY,LS,CY,1207
CY,LS,CY,LS,1207
ZW,TZ,ZW,TZ,14868
TZ,ZW,TZ,ZW,14868
NA,JP,NA,JP,868
JP,NA,JP,NA,868
JP,GR,JP,GR,1624
GR,JP,GR,JP,1624
QA,AZ,QA,AZ,5325
AZ,QA,AZ,QA,5325
SB,AZ,SB,AZ,117
AZ,SB,AZ,SB,117
ZA,GN,ZA,GN,3025
GN,ZA,GN,ZA,3025
HU,BJ,HU,BJ,1431
BJ,HU,BJ,HU,1431
ZA,RO,ZA,RO,250
RO,ZA,RO,ZA,250
LB,KZ,LB,KZ,8669
KZ,LB,KZ,LB,8669
MV,KE,MV,KE,4108
KE,MV,KE,MV,4108
MX,DZ,MX,DZ,743
DZ,MX,DZ,MX,743
WS,ME,WS,ME,2050
ME,WS,ME,WS,2050
SO,LB,SO,LB,8962
LB,SO,LB,SO,8962
YE,TO,YE,TO,238
TO,YE,TO,YE,238
UZ,EG,UZ,EG,1707
EG,UZ,EG,UZ,1707
MG,IN,MG,IN,785
IN,MG,IN,MG,785
NG,LU,NG,LU,2600
LU,NG,LU,NG,2600
YE,BS,YE,BS,385
BS,YE,BS,YE,385
GA,BS,GA,BS,3520
BS,GA,BS,GA,3520
TJ,FM,TJ,FM,613
FM,TJ,FM,TJ,613
MW,BZ,MW,BZ,1432
BZ,MW,BZ,MW,1432
TL,SB,TL,SB,6911
SB,TL,SB,TL,6911
FR,CV,FR,CV,159109
CV,FR,CV,FR,159109
PE,CV,PE,CV,542
CV,PE,CV,PE,542
NL,CV,NL,CV,140204
CV,NL,CV,NL,140204
MY,DK,MY,DK,1083
DK,MY,DK,MY,1083
VC,UG,VC,UG,6011
UG,VC,UG,VC,6011
PE,GW,PE,GW,261
GW,PE,GW,PE,261
NZ,IQ,NZ,IQ,765
IQ,NZ,IQ,NZ,765
PK,LV,PK,LV,741
LV,PK,LV,PK,741
KR,IE,KR,IE,3476
IE,KR,IE,KR,3476
SV,AL,SV,AL,524
AL,SV,AL,SV,524
LK,AD,LK,AD,610
AD,LK,AD,LK,610
CI,AM,CI,AM,1753
AM,CI,AM,CI,1753
UA,BT,UA,BT,166
BT,UA,BT,UA,166
LB,GM,LB,GM,28480
GM,LB,GM,LB,28480
SZ,SI,SZ,SI,99
SI,SZ,SI,SZ,99
SG,MD,SG,MD,470
MD,SG,MD,SG,470
PA,GR,PA,GR,1384
GR,PA,GR,PA,1384
LV,AZ,LV,AZ,13459
AZ,LV,AZ,LV,13459
JO,CA,JO,CA,8174
CA,JO,CA,JO,8174
RU,AT,RU,AT,22389
AT,RU,AT,RU,22389
ME,BF,ME,BF,275
BF,ME,BF,ME,275
KW,BH,KW,BH,275361
BH,KW,BH,KW,275361
MD,GH,MD,GH,475
GH,MD,GH,MD,475
LC,BI,LC,BI,1018
BI,LC,BI,LC,1018
SL,CM,SL,CM,22703
CM,SL,CM,SL,22703
XK,ER,XK,ER,202
ER,XK,ER,XK,202
KR,CI,KR,CI,487
CI,KR,CI,KR,487
BY,BY,BY,BY,13908759
VC,MN,VC,MN,211
MN,VC,MN,VC,211
SV,MN,SV,MN,99
MN,SV,MN,SV,99
RS,CD,RS,CD,440
CD,RS,CD,RS,440
GH,CD,GH,CD,12160
CD,GH,CD,GH,12160
MD,KH,MD,KH,56
KH,MD,KH,MD,56
MZ,EE,MZ,EE,225
EE,MZ,EE,MZ,225
PH,EE,PH,EE,615
EE,PH,EE,PH,615
TJ,PE,TJ,PE,188
PE,TJ,PE,TJ,188
UY,SS,UY,SS,159
SS,UY,SS,UY,159
VE,KE,VE,KE,406
KE,VE,KE,VE,406
PY,FJ,PY,FJ,309
FJ,PY,FJ,PY,309
SV,DZ,SV,DZ,868
DZ,SV,DZ,SV,868
ZW,BD,ZW,BD,643
BD,ZW,BD,ZW,643
ZA,RW,ZA,RW,12052
RW,ZA,RW,ZA,12052
IQ,BR,IQ,BR,445
BR,IQ,BR,IQ,445
GM,CH,GM,CH,29782
CH,GM,CH,GM,29782
LA,CH,LA,CH,1588
CH,LA,CH,LA,1588
FI,EC,FI,EC,512
EC,FI,EC,FI,512
TL,EC,TL,EC,280
EC,TL,EC,TL,280
SO,GD,SO,GD,827
GD,SO,GD,SO,827
PK,GD,PK,GD,1682
GD,PK,GD,PK,1682
TG,FM,TG,FM,449
FM,TG,FM,TG,449
LC,DJ,LC,DJ,1938
DJ,LC,DJ,LC,1938
TW,DJ,TW,DJ,192
DJ,TW,DJ,TW,192
NE,MU,NE,MU,2314
MU,NE,MU,NE,2314
SE,MU,SE,MU,2543
MU,SE,MU,SE,2543
CF,BE,CF,BE,10676
BE,CF,BE,CF,10676
UG,ML,UG,ML,17833
ML,UG,ML,UG,17833
MR,ML,MR,ML,218321
ML,MR,ML,MR,218321
SO,ML,SO,ML,4387
ML,SO,ML,SO,4387
SL,ET,SL,ET,7194
ET,SL,ET,SL,7194
NL,KG,NL,KG,1647
KG,NL,KG,NL,1647
LU,JM,LU,JM,3709
JM,LU,JM,LU,3709
PT,JM,PT,JM,1548
JM,PT,JM,PT,1548
AU,AL,AU,AL,3224
AL,AU,AL,AU,3224
PH,NO,PH,NO,4513
NO,PH,NO,PH,4513
MY,MV,MY,MV,52269
MV,MY,MV,MY,52269
GB,BN,GB,BN,10465
BN,GB,BN,GB,10465
CA,AU,CA,AU,26516
AU,CA,AU,CA,26516
YE,NA,YE,NA,1016
NA,YE,NA,YE,1016
MD,BW,MD,BW,52
BW,MD,BW,MD,52
ML,GM,ML,GM,132087
GM,ML,GM,ML,132087
KR,HN,KR,HN,313
HN,KR,HN,KR,313
SE,GR,SE,GR,26453
GR,SE,GR,SE,26453
TG,AT,TG,AT,1674
AT,TG,AT,TG,1674
CI,AT,CI,AT,783
AT,CI,AT,CI,783
QA,BF,QA,BF,3462
BF,QA,BF,QA,3462
SZ,BF,SZ,BF,4365
BF,SZ,BF,SZ,4365
SB,CM,SB,CM,580
CM,SB,CM,SB,580
SK,BY,SK,BY,10143
BY,SK,BY,SK,10143
YE,RO,YE,RO,514
RO,YE,RO,YE,514
NE,GA,NE,GA,120099
GA,NE,GA,NE,120099
KW,AF,KW,AF,36528
AF,KW,AF,KW,36528
SI,SE,SI,SE,17302
SE,SI,SE,SI,17302
NI,KZ,NI,KZ,1537
KZ,NI,KZ,NI,1537
ML,KH,ML,KH,446
KH,ML,KH,ML,446
ME,EE,ME,EE,16067
EE,ME,EE,ME,16067
RO,EE,RO,EE,3834
EE,RO,EE,RO,3834
PT,NG,PT,NG,1451
NG,PT,NG,PT,1451
US,SS,US,SS,3474
SS,US,SS,US,3474
VN,PL,VN,PL,750
PL,VN,PL,VN,750
VN,MA,VN,MA,401
MA,VN,MA,VN,401
SE,HR,SE,HR,24595
HR,SE,HR,SE,24595
SI,RU,SI,RU,22162
RU,SI,RU,SI,22162
NL,BD,NL,BD,754
BD,NL,BD,NL,754
TZ,TR,TZ,TR,868
TR,TZ,TR,TZ,868
NL,AO,NL,AO,3264
AO,NL,AO,NL,3264
TL,IN,TL,IN,512
IN,TL,IN,TL,512
LK,GD,LK,GD,1784
GD,LK,GD,LK,1784
MG,BS,MG,BS,993
BS,MG,BS,MG,993
PH,BS,PH,BS,8571
BS,PH,BS,PH,8571
UG,BZ,UG,BZ,1751
BZ,UG,BZ,UG,1751
PH,DJ,PH,DJ,1233
DJ,PH,DJ,PH,1233
DJ,BA,DJ,BA,900
BA,DJ,BA,DJ,900
FR,BA,FR,BA,5239
BA,FR,BA,FR,5239
SL,PY,SL,PY,1086
PY,SL,PY,SL,1086
HU,BB,HU,BB,1015
BB,HU,BB,HU,1015
EE,BB,EE,BB,1146
BB,EE,BB,EE,1146
VN,KI,VN,KI,185
KI,VN,KI,VN,185
PE,MG,PE,MG,358
MG,PE,MG,PE,358
SS,GY,SS,GY,1105
GY,SS,GY,SS,1105
ID,GY,ID,GY,1482
